time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites,lat_smooth,lon_smooth,ground_speed_mps,track_deg
22:34:58,158051,34.01806259,-118.44876862,54.9,40.27,993.26,41.09,7,34.01823679466667,-118.44856262266667,1.184427690266081,153.55823114869577
22:34:59,158251,34.01789856,-118.44895172,54.9,35.32,763.91,40.62,7,34.01819788466667,-118.44860788999999,1.9474175651519987,142.99851097412215
22:34:59,158487,34.01789856,-118.44895172,55.1,40.98,1028.51,41.09,7,34.01816762133333,-118.44864298533334,1.9474175890416103,142.99850981880053
22:34:59,158690,34.01789856,-118.44895172,55.1,38.39,902.78,41.09,7,34.018137358000004,-118.44867808066667,1.9474176045458096,142.9985092816488
22:34:59,158894,34.01789856,-118.44895172,55.1,36.05,796.0,40.62,7,34.01810709466666,-118.44871317599998,1.5726480405511896,137.87652467323812
22:34:59,159095,34.01789856,-118.44895172,55.1,37.82,875.96,41.09,7,34.01807683133334,-118.44874827133332,2.428378801144835,144.6081982156669
22:35:00,159354,34.01771164,-118.44916534,55.4,37.56,863.86,41.09,7,34.01803410666667,-118.44879760799999,2.4283788423261674,144.6081970516259
22:35:00,159587,34.01771164,-118.44916534,55.4,43.27,1146.86,40.15,7,34.018000792,-118.44883575466666,2.4283788693044004,144.6081960186844
22:35:00,159787,34.01771164,-118.44916534,55.4,38.49,907.52,40.62,7,34.017967477333336,-118.44887390133333,2.4283789068696504,144.60819488394753
22:35:00,159989,34.01771164,-118.44916534,55.4,41.03,1031.14,40.62,7,34.01793416266666,-118.448912048,1.5726480405511896,137.87652467323812
22:35:01,160189,34.01753616,-118.44937897,55.4,35.56,774.43,40.62,7,34.017889149333335,-118.44896443666667,2.428378801144835,144.6081982156669
22:35:01,160425,34.01753616,-118.44937897,55.0,37.14,844.92,41.09,7,34.017844136,-118.44901682533333,2.4283788423261674,144.6081970516259
22:35:01,160646,34.01753616,-118.44937897,55.0,42.31,1096.36,40.62,7,34.01780904066666,-118.44905751533334,2.4283788693044004,144.6081960186844
22:35:01,160848,34.01753616,-118.44937897,55.0,38.86,924.88,40.62,7,34.01777394533333,-118.44909820533333,2.4283789068696504,144.60819488394753
22:35:01,161048,34.01753616,-118.44937897,55.0,36.71,825.46,41.09,7,34.01773885,-118.44913889533333,1.5726480405511896,137.87652467323812
22:35:02,161256,34.01735306,-118.44961548,55.0,36.51,816.51,40.62,7,34.017691548,-118.44919535266666,2.428378801144835,144.6081982156669
22:35:02,161486,34.01735306,-118.44961548,54.8,38.23,895.42,40.62,7,34.01765518133333,-118.44923960333333,2.4283788423261674,144.6081970516259
22:35:02,161690,34.01735306,-118.44961548,54.8,34.37,723.41,40.62,7,34.01761881466667,-118.449283854,2.4283788693044004,144.6081960186844
22:35:02,161891,34.01735306,-118.44961548,54.8,37.84,877.01,41.09,7,34.017582448,-118.44932810466666,2.4283789068696504,144.60819488394753
22:35:02,162095,34.01735306,-118.44961548,54.8,40.31,995.37,41.09,7,34.017546081333336,-118.44937235533334,1.5726480405511896,137.87652467323812
22:35:03,162325,34.01716232,-118.44985199,54.7,37.0,838.61,40.15,7,34.017496998666665,-118.44943237333334,2.428378801144835,144.6081982156669
22:35:03,162616,34.01716232,-118.44985199,54.7,32.11,631.35,40.15,7,34.017460377333336,-118.44947815,2.4283788423261674,144.6081970516259
22:35:03,162819,34.01716232,-118.44985199,54.7,38.14,891.21,40.62,7,34.017423756,-118.44952392666667,2.4283788693044004,144.6081960186844
22:35:03,163023,34.01716232,-118.44985199,54.7,37.69,870.17,40.15,7,34.01738713466666,-118.44956970333332,2.4283789068696504,144.60819488394753
22:35:04,163225,34.01695251,-118.45010376,54.7,38.13,890.68,40.62,7,34.017336526,-118.44963226466666,1.5726480405511896,137.87652467323812
22:35:04,163463,34.01695251,-118.45010376,54.9,41.95,1077.95,40.15,7,34.017297616,-118.44968058399999,2.428378801144835,144.6081982156669
22:35:04,163668,34.01695251,-118.45010376,54.9,39.46,953.81,40.62,7,34.017258706,-118.44972890333334,2.4283788423261674,144.6081970516259
22:35:04,163871,34.01695251,-118.45010376,54.9,38.36,901.21,40.15,7,34.017219796,-118.44977722266667,2.4283788693044004,144.6081960186844
22:35:04,164073,34.01695251,-118.45010376,54.9,30.35,564.02,41.09,7,34.017180886,-118.449825542,2.4283789068696504,144.60819488394753
22:35:05,164288,34.01673126,-118.4503479,54.9,41.16,1037.45,40.62,7,34.017127226,-118.44989013733333,1.911000457218239,152.6142689740343
22:35:05,164534,34.01673126,-118.4503479,55.0,40.31,995.37,40.15,7,34.01708577266667,-118.44993896533333,2.423155603640462,151.07413406583612
