timestamp,airspeed,elevation
1900-01-01 21:16:55.833,12.39,56.3
1900-01-01 21:16:57.044,21.63,56.3
1900-01-01 21:16:57.244,28.44,55.8
1900-01-01 21:16:57.445,0.0,55.8
1900-01-01 21:16:57.646,0.0,55.8
1900-01-01 21:16:57.848,8.73,55.8
1900-01-01 21:16:59.049,20.07,55.8
1900-01-01 21:16:59.256,20.09,55.7
1900-01-01 21:16:59.458,0.0,55.7
1900-01-01 21:16:59.661,21.67,55.7
1900-01-01 21:16:59.863,19.52,55.7
1900-01-01 21:17:01.063,0.0,55.7
1900-01-01 21:17:01.263,24.02,56.1
1900-01-01 21:17:01.471,22.04,56.1
1900-01-01 21:17:01.673,16.98,56.1
1900-01-01 21:17:01.876,22.77,56.1
1900-01-01 21:17:03.077,0.0,56.1
1900-01-01 21:17:03.282,0.0,56.6
1900-01-01 21:17:03.488,11.42,56.6
1900-01-01 21:17:03.688,11.68,56.6
1900-01-01 21:17:03.889,18.08,56.6
1900-01-01 21:17:05.092,14.68,56.6
1900-01-01 21:17:05.295,26.7,56.4
1900-01-01 21:17:05.497,8.58,56.4
1900-01-01 21:17:05.700,16.47,56.4
1900-01-01 21:17:05.904,14.68,56.4
1900-01-01 21:17:07.108,18.53,56.4
1900-01-01 21:17:07.374,18.87,56.6
1900-01-01 21:17:07.578,0.0,56.6
1900-01-01 21:17:07.778,23.64,56.6
1900-01-01 21:17:07.978,18.27,56.6
1900-01-01 21:17:09.184,13.16,56.4
1900-01-01 21:17:09.385,17.6,56.4
1900-01-01 21:17:09.586,6.34,56.4
1900-01-01 21:17:09.788,13.03,56.4
1900-01-01 21:17:09.992,6.98,56.4
1900-01-01 21:17:11.212,3.57,56.4
1900-01-01 21:17:11.412,17.6,56.4
1900-01-01 21:17:11.616,0.0,56.4
1900-01-01 21:17:11.816,0.0,56.4
1900-01-01 21:17:12.022,4.97,56.4
1900-01-01 21:17:13.241,0.0,56.2
1900-01-01 21:17:13.447,0.0,56.2
1900-01-01 21:17:13.650,0.0,56.2
1900-01-01 21:17:13.852,13.07,56.2
1900-01-01 21:17:15.053,0.0,56.2
1900-01-01 21:17:15.261,3.91,56.1
1900-01-01 21:17:15.465,0.0,56.1
1900-01-01 21:17:15.668,0.0,56.1
1900-01-01 21:17:15.870,0.83,56.1
1900-01-01 21:17:17.073,8.58,56.1
1900-01-01 21:17:17.275,11.0,55.1
1900-01-01 21:17:17.476,0.0,55.1
1900-01-01 21:17:17.676,0.0,55.1
1900-01-01 21:17:17.876,7.96,55.1
1900-01-01 21:17:19.076,0.0,55.1
1900-01-01 21:17:19.291,0.0,55.3
1900-01-01 21:17:19.493,2.9,55.3
1900-01-01 21:17:19.696,4.23,55.3
1900-01-01 21:17:19.898,0.0,55.3
1900-01-01 21:17:21.100,8.43,55.3
1900-01-01 21:17:21.308,3.18,54.8
1900-01-01 21:17:21.511,0.0,54.8
1900-01-01 21:17:21.714,0.0,54.8
1900-01-01 21:17:21.915,0.0,54.8
1900-01-01 21:17:23.119,0.0,54.8
1900-01-01 21:17:23.319,5.85,54.9
1900-01-01 21:17:23.521,5.47,54.9
1900-01-01 21:17:23.721,2.03,54.9
1900-01-01 21:17:23.925,0.0,54.9
1900-01-01 21:17:25.133,0.0,54.9
1900-01-01 21:17:25.346,0.0,54.5
1900-01-01 21:17:25.546,0.0,54.5
1900-01-01 21:17:25.746,0.0,54.5
1900-01-01 21:17:25.949,0.0,54.5
1900-01-01 21:17:27.157,0.0,54.1
1900-01-01 21:17:27.359,0.0,54.1
1900-01-01 21:17:27.559,0.0,54.1
1900-01-01 21:17:27.762,0.0,54.1
1900-01-01 21:17:27.965,0.0,54.1
1900-01-01 21:17:29.190,0.0,54.1
1900-01-01 21:17:29.400,0.0,54.1
